word,count
3회,1.0
3회차,1.0
4,95.0
40,7.0
400,3.0
400칼로리,1.0
40넘,1.0
40분,4.0
40살,1.0
42,1.0
47,1.0
48,1.0
48시간,1.0
49,1.0
49분쯤,1.0
4개,2.0
4개월,1.0
4년,5.0
4년동안,1.0
4달만,1.0
4때,1.0
4명,2.0
4박,1.0
4번,9.0
4번정도,1.0
4번째,1.0
4살,2.0
4살차이,1.0
4시,1.0
4시간,6.0
4시간정도,1.0
4알,1.0
4월,1.0
4일,5.0
4일만,1.0
4일차,2.0
4정도,1.0
4주전,1.0
4초,1.0
4테이블,1.0
5,93.0
50,7.0
500,2.0
500만원,1.0
500일동안,1.0
5020848,1.0
50대,1.0
50대분,1.0
50살,1.0
50시간,1.0
50일,1.0
50일때,1.0
51,1.0
53,1.0
54,1.0
55,1.0
55일,1.0
57,2.0
5800,1.0
5800여억원,1.0
5가지,1.0
5개,2.0
5개월,3.0
5급,1.0
5년,7.0
5년전,1.0
5년차,1.0
5때,1.0
5명,4.0
5명정도,1.0
5명중,1.0
5번,3.0
5번정도,1.0
5번중,1.0
5분,3.0
5분이내,1.0
5살,3.0
5시,2.0
5시간,1.0
5월,3.0
5월달,1.0
5월쯤,1.0
5위,1.0
5일,8.0
5일차,1.0
5천,1.0
5천만명,1.0
5키로,2.0
6,46.0
60,6.0
60인,1.0
60임,1.0
60정도,1.0
67,1.0
6개,2.0
6개월,4.0
6년,2.0
6년연애,1.0
6번,1.0
6살,3.0
6살차이,1.0
6시간,1.0
6시간후,1.0
6월,1.0
6인,1.0
7,34.0
70,4.0
70세,1.0
72,1.0
73,1.0
75,2.0
77,1.0
77777777,1.0
77777777ㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓ억,1.0
77키로,1.0
78,2.0
78키로,1.0
7개월,2.0
7국회의원정수,1.0
7년,1.0
7만원,1.0
7명중,1.0
7번방의,1.0
7살,1.0
7월,1.0
7일,2.0
7퍼센트,1.0
8,40.0
8.16,1.0
80,7.0
800,1.0
800만원,1.0
80대,1.0
80살ㅇㅣ,1.0
80프로,1.0
82,1.0
860,1.0
8개,1.0
8개월,1.0
8개월정도,1.0
8기능,1.0
8년,2.0
8등급,1.0
8명,1.0
8시,1.0
8시간,3.0
8시쯤,1.0
8월,3.0
8일,1.0
8일정도,1.0
8자,1.0
8키로,1.0
9,25.0
90,6.0
900,4.0
900년,1.0
90년,1.0
91,1.0
96,1.0
96년생,1.0
97,2.0
97년생,1.0
999,1.0
9가,1.0
9개월,1.0
9년,1.0
9등급,1.0
9명,1.0
9번,3.0
9번째,1.0
9시,4.0
9일,2.0
9할,1.0
ㄱ,59.0
ㄱㄱ,3.0
ㄱㄷ,1.0
ㄱㅂ,1.0
ㄱㅅ,2.0
ㄱㅊ,10.0
ㄱㅊ은,2.0
ㄱㅊ을,1.0
ㄱㅏ,1.0
ㄱㅓ,1.0
ㄱ연애상담,1.0
ㄲ,2.0
ㄴ,10.0
ㄴ것,1.0
ㄴ데,1.0
ㄷ,19.0
ㄷㄷ,10.0
ㄷㅔ,1.0
ㄷ사람,1.0
ㄹ,51.0
ㄹㅇ,43.0
ㄹㅇㄹㅇ,1.0
ㄹㅇㅇ,1.0
ㄹㅇ실화,1.0
ㄹㅇ임,1.0
