word,count
8시쯤,1.0
8월,3.0
8차,3.0
8체질,1.0
9,33.0
90,6.0
90이,1.0
90프로,1.0
97,2.0
99,2.0
99.9,1.0
99.9퍼센트,1.0
9901,1.0
999999999999,1.0
9999999999999999999,1.0
9999999999999999999원,1.0
999999999999원,1.0
99가지변수,1.0
9가지,1.0
9년간,1.0
9명,1.0
9번,1.0
9살,1.0
9시,2.0
9시간,1.0
9월,3.0
9천정도,1.0
9할,1.0
cd,1.0
ns,1.0
ps,1.0
ㄱ,47.0
ㄱㄱ,1.0
ㄱㄱㄱ,1.0
ㄱㅅ,4.0
ㄱㅅㄲ,1.0
ㄱㅅ과,1.0
ㄱㅇ,1.0
ㄱㅊ,6.0
ㄱㅊ으,1.0
ㄱㅊ은데,1.0
ㄱㅊ을,1.0
ㄱㅊ음,1.0
ㄱㅋㄱㄱ,3.0
ㄱㅋㄱㄲ,3.0
ㄱ과,1.0
ㄱ신경,1.0
ㄱ으,1.0
ㄲ,8.0
ㄴ,12.0
ㄴ내고,1.0
ㄷ,20.0
ㄷㄷ,10.0
ㄷㄷㄷ,1.0
ㄷ완장완장,1.0
ㄷ이유,1.0
ㄹ,53.0
ㄹㄱ,1.0
ㄹㅂ,1.0
ㄹㅇ,43.0
ㄹㅇㄹㅇ,1.0
ㄹㅇ소름,1.0
ㄹㅇ실화,1.0
ㄹㅇ혼란오,1.0
ㄹㅈㄷ,1.0
ㄹㅍ,1.0
ㄹ은,1.0
ㅁ,7.0
ㅁㅁ,2.0
ㅁㅌㅊ,1.0
ㅂ,68.0
ㅂㄷㅂㄷ,1.0
ㅂㅂ,1.0
ㅂㅅ,9.0
ㅂㅅ같애,1.0
ㅂㅅ과,1.0
ㅂㅅ소리,1.0
ㅂㅅ으,1.0
ㅂㅅ으로,2.0
ㅂㅅ이,1.0
ㅂㅋㄱ엔티제,1.0
ㅃ,1.0
ㅃㅇㅋ,1.0
ㅄ,2.0
ㅅ,85.0
ㅅ1발,1.0
ㅅㄱ,2.0
ㅅㄲ,2.0
ㅅㄲ들,2.0
ㅅㅂ,37.0
ㅅㅂ3주,1.0
ㅅㅂ거짓말,1.0
ㅅㅂ내가,1.0
ㅅㅅ,5.0
ㅅㅌㅊ,1.0
ㅅ같,1.0
ㅅ이,1.0
ㅅ타,1.0
ㅆ,6.0
ㅆㄱ,1.0
ㅆㅂ,4.0
ㅆㅅㅌㅊ,1.0
ㅆ선비라,1.0
ㅇ,169.0
ㅇㄱㄹㅇ,2.0
ㅇㅅㅇ,1.0
ㅇㅇ,64.0
ㅇㅇㅇ,2.0
ㅇㅇㅇ동,1.0
ㅇㅇ남생각,1.0
ㅇㅇ남자,1.0
ㅇㅇ단거,1.0
ㅇㅇ동,1.0
ㅇㅇ라,1.0
ㅇㅇ말,1.0
ㅇㅇ반경,1.0
ㅇㅇ아,1.0
ㅇㅇ여친,1.0
ㅇㅇ원래,1.0
ㅇㅇ이,2.0
ㅇㅇ이랑,1.0
