word,count
5천만원,1.0
5천보,1.0
5천원따리,1.0
5촌조카,1.0
5키로,2.0
6,76.0
60,12.0
6000,1.0
6000만원,1.0
60대,3.0
60세,1.0
60세임,1.0
60인,1.0
60임,1.0
60정도,1.0
65,2.0
65정도,1.0
67,1.0
6개,2.0
6개월,6.0
6개월뒤,1.0
6개월전,1.0
6개월정도,1.0
6년,4.0
6년연애,1.0
6등변화,1.0
6명,2.0
6번,3.0
6살,5.0
6시,4.0
6시간,3.0
6시간후,1.0
6월,2.0
6인,1.0
6주동안,1.0
6주정도,1.0
6줄,1.0
6차,2.0
6키로,1.0
6회정도,1.0
7,54.0
70,7.0
70세,1.0
72,1.0
73,2.0
75,2.0
77,2.0
7716,1.0
77777777,1.0
77777777ㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓ억,1.0
77키로,2.0
78,3.0
78키로,2.0
7개,1.0
7개월,3.0
7국회의원정수,1.0
7년,3.0
7년전쯤,1.0
7만원,1.0
7명중,1.0
7번,3.0
7번방의,1.0
7번정도,1.0
7시,2.0
7시반-8,1.0
7월,3.0
7월달,1.0
7인,1.0
7일,2.0
7퍼센트,1.0
7할,1.0
8,53.0
80,9.0
800,1.0
800만원,1.0
80만원,1.0
80살ㅇㅣ,1.0
80프로,2.0
82,1.0
83,1.0
860,1.0
8636,1.0
88,1.0
8개월,1.0
8개월정도,1.0
8기능,2.0
8년,4.0
8년전,1.0
8년정도,1.0
8명,2.0
8번,1.0
8시,2.0
8시간,4.0
8시쯤,1.0
8월,1.0
8일,1.0
8일정도,1.0
8키로,1.0
9,31.0
90,8.0
900,3.0
90프로,1.0
91,1.0
97,1.0
97년생,1.0
9901,1.0
999,1.0
9가,1.0
9가지,1.0
9개월,1.0
9명,2.0
9번,2.0
9번째,1.0
9시,4.0
9일,1.0
9할,1.0
ns,1.0
ps,1.0
ㄱ,63.0
ㄱㄱ,3.0
ㄱㄱㄱ,1.0
