word,count
3번정도,4.0
3번째,2.0
3번째만남,1.0
3분,1.0
3분뒤,1.0
3분미만,1.0
3분컷,1.0
3분후,1.0
3살,3.0
3살연상,1.0
3시,2.0
3시간,10.0
3월,2.0
3월쯤,1.0
3위,1.0
3인1조,1.0
3인방임,1.0
3일,13.0
3일동안,2.0
3일뒤,2.0
3일전,1.0
3일정도,2.0
3일차,1.0
3자,4.0
3장,1.0
3주,11.0
3주동안,1.0
3주일,1.0
3주전,1.0
3주정도,3.0
3줄,2.0
3줄요약1,1.0
3줄요약있음,1.0
3차,1.0
3통,1.0
3학년,4.0
3회,1.0
3회차,1.0
4,131.0
40,10.0
400,2.0
40대,3.0
40대-60대,1.0
40분,4.0
40일쯤,1.0
4334,1.0
4334거,1.0
45,1.0
45도,1.0
47,1.0
48,1.0
48시간,1.0
4개,2.0
4개국,1.0
4개월,5.0
4개월만,1.0
4년,5.0
4달,1.0
4때,1.0
4명,5.0
4번,11.0
4번째,1.0
4살,4.0
4살차이,2.0
4시,1.0
4시간,7.0
4시간동안,1.0
4시간정도,1.0
4알,1.0
4월,3.0
4월초,1.0
4일,6.0
4일만,1.0
4일차,1.0
4정도,1.0
4주전,1.0
4주차,1.0
4테이블,1.0
4회,1.0
5,118.0
50,4.0
500,1.0
500일동안,1.0
50대,1.0
50일,1.0
51,1.0
53,1.0
54,1.0
57,2.0
586,1.0
586ㅋ,1.0
5가지,2.0
5가지사랑,1.0
5개,2.0
5개월,4.0
5년,7.0
5년뒤,1.0
5년차,1.0
5때,1.0
5만원,1.0
5명,2.0
5명중,1.0
5배,1.0
5번,5.0
5번이상,1.0
5번중,1.0
5분,4.0
5분만,1.0
5분이내,1.0
5살,2.0
5시,6.0
5시간,3.0
5월,3.0
5월쯤,1.0
5이상,1.0
5일,11.0
5일동안,1.0
5일만,1.0
5일정도,1.0
5일차,1.0
5차례,2.0
5천,1.0
5천만명,1.0
5초만,1.0
5촌조카,1.0
6,72.0
60,4.0
60일,1.0
67,1.0
6개,3.0
6개월,6.0
6개월뒤,1.0
6개월전,1.0
6개월정도,1.0
6년만,1.0
6년정도,1.0
6명,1.0
6번,1.0
6살,2.0
6살이,1.0
6살차이,1.0
6시,3.0
6시간,3.0
6위,1.0
6인,1.0
6일동안,1.0
6주동안,1.0
6주정도,1.0
6줄,1.0
6키로,1.0
7,44.0
70,3.0
70세,1.0
70일,1.0
72,1.0
75,1.0
77,3.0
77키로,3.0
78,2.0
78키로,1.0
7개월,3.0
7년만,1.0
7만원,1.0
7명중,1.0
7번,3.0
7번일꺼,1.0
7번정도,1.0
7살,1.0
7시,1.0
7시간,2.0
7월말,1.0
7일,1.0
7퍼센트,1.0
8,55.0
8.16,1.0
80,6.0
800,1.0
800원,1.0
80대,1.0
80프로,1.0
82,1.0
83,1.0
8개,1.0
8개월,4.0
8개월차,1.0
8기능,4.0
8년,2.0
8년반,1.0
8년정도,1.0
8등급,1.0
8명,2.0
8번,1.0
8시,1.0
8시쯤,1.0
8월,6.0
8일정도,1.0
8자,1.0
8체질,1.0
9,35.0
90,8.0
900,1.0
900년,1.0
90년,1.0
90이,1.0
96,1.0
96년생,1.0
97,4.0
97년생,1.0
99,1.0
9901,1.0
9가,1.0
9가지,1.0
9년,1.0
9등급,1.0
9명,1.0
9번,3.0
9살,1.0
9시,4.0
9시간,1.0
9월,3.0
9일,1.0
9할,2.0
ns,1.0
ㄱ,68.0
ㄱㄱ,3.0
ㄱㄱㄱ,1.0
ㄱㄷ,1.0
ㄱㅅ,3.0
ㄱㅅㄲ,1.0
ㄱㅅ과,1.0
ㄱㅇ,1.0
ㄱㅊ,10.0
ㄱㅊ으,1.0
ㄱㅊ은,1.0
ㄱㅊ을,2.0
ㄱㅊ음,1.0
ㄱㅋㄱㄱ,1.0
ㄱㅋㄱㄲ,1.0
ㄱㅓ,1.0
ㄱ과,1.0
ㄱ신경,1.0
ㄱ으,1.0
ㄲ,6.0
ㄴ,6.0
ㄴ것,1.0
ㄴ내고,1.0
ㄷ,19.0
ㄷㄷ,9.0
ㄷ사람,1.0
ㄷ이유,1.0
ㄹ,46.0
ㄹㄱ,1.0
ㄹㅂ,1.0
ㄹㅇ,38.0
ㄹㅇ소름,1.0
ㄹㅇ임,1.0
ㄹㅇ친구,1.0
ㄹㅇ팩트12,1.0
ㄹㅈㄷ,1.0
ㄹㅍ,1.0
ㄹ은,1.0
ㅁ,5.0
ㅁㅁ,1.0
ㅂ,65.0
ㅂㄷㅂㄷ,1.0
ㅂㅂ,2.0
ㅂㅅ,8.0
ㅂㅅ같애,1.0
ㅂㅅ과,1.0
ㅂ혼자,1.0
ㅄ,3.0
ㅄ임,1.0
ㅅ,87.0
ㅅ1발,1.0
ㅅㄱ,4.0
ㅅㄲ,1.0
ㅅㄲ들,3.0
ㅅㅂ,36.0
ㅅㅂ1번,1.0
ㅅㅂ개,1.0
ㅅㅂ카,1.0
ㅅㅅ,2.0
ㅅㅌㅊ,4.0
ㅅㅍ,1.0
