word,count
ㅊㅈㅂㅇ,1.0
ㅋ,24.0
ㅋㄹ,1.0
ㅋㅌ,3.0
ㅋㅌ대답안해,1.0
ㅋ다행인건,1.0
ㅋ연령대,1.0
ㅌ,7.0
ㅍ,2.0
ㅍㅌㅊ,1.0
ㅍ가가,1.0
ㅎ,6.0
ㅎㄷㄷ,1.0
ㅎㅇ,1.0
ㅎㅇ잇티,1.0
ㅏ,4.0
ㅏㅇ으ㅏㅇ,1.0
ㅐ,4.0
ㅐ글,1.0
ㅓ,3.0
ㅓㅓㅓ,1.0
ㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓ,1.0
ㅕ,1.0
ㅖ,1.0
ㅖㅏ,1.0
ㅗ,1.0
ㅘ,1.0
ㅘ루가,1.0
ㅛ,5.0
ㅛㅂ,1.0
ㅜ,16.0
ㅜ남성,1.0
ㅜ예,1.0
ㅜ재회가능성,1.0
ㅠ,31.0
ㅠㅅㅠ,1.0
ㅠ눈치,1.0
ㅠ둘,1.0
ㅠ몸,1.0
ㅠ서,1.0
ㅠ친절,1.0
ㅠ퓨ㅠ,1.0
ㅡ,8.0
ㅡㅇ,1.0
ㅣ,7.0
ㅣ바,1.0
ㆍ,1.0
가ㅜ,1.0
가가,1.0
가게,5.0
가게부,1.0
가겠,1.0
가겠노,1.0
가격,7.0
가격대,3.0
가격비교,1.0
가계부,1.0
가급적,1.0
가기,14.0
가기전,1.0
가나,3.0
가난,4.0
가난루트,1.0
가내,1.0
가늠,2.0
가능,53.0
가능2,1.0
가능성,22.0
가능성3,1.0
가능성6,1.0
가능성8,1.0
가능성있음,1.0
가능질문,1.0
가능하다,1.0
가더,1.0
가도,2.0
가락,2.0
가래,1.0
가량,1.0
가리개,3.0
가림,3.0
가림2,1.0
가면,9.0
가미,1.0
가방,4.0
가방끈,1.0
가벼운,2.0
가보,2.0
가본,2.0
가사,2.0
가셈,1.0
가셈ㅂㅇ,1.0
가소,1.0
가스,18.0
가스라이터,1.0
가스라이팅,17.0
가슴,6.0
가슴근육,1.0
가슴살,1.0
가슴속,1.0
가슴팍,1.0
가시,2.0
가식,5.0
가신,1.0
가심,2.0
가심심하노,1.0
가십,1.0
가십거리,1.0
가야,8.0
