word,count
3분뒤,1.0
3분미만,1.0
3분후,1.0
3살,3.0
3살연상,1.0
3시,3.0
3시간,9.0
3시간뒤,1.0
3엔티제,1.0
3월,2.0
3위,1.0
3인1조,1.0
3인방임,1.0
3인칭,1.0
3일,9.0
3일동안,2.0
3일뒤,1.0
3일만,1.0
3일전,1.0
3일후,1.0
3자,4.0
3주,11.0
3주간,1.0
3주동안,1.0
3주됫,1.0
3주만,1.0
3주일,1.0
3주전,1.0
3주정도,2.0
3줄,3.0
3줄요약1,1.0
3중,1.0
3차,2.0
3차기능,1.0
3차기능인,1.0
3천,3.0
3천부,1.0
3통,2.0
3회,2.0
3회차,1.0
4,127.0
40,9.0
4050,1.0
40년,1.0
40대,2.0
40대-60대,1.0
40대쯤,1.0
40대초반,1.0
40분,2.0
40일쯤,1.0
42,1.0
4334,1.0
4334거,1.0
49,2.0
49로,1.0
49분쯤,1.0
4가지,1.0
4개,5.0
4개월,5.0
4개월동안,1.0
4개월만,1.0
4년,6.0
4년동안,1.0
4년만난,1.0
4달,1.0
4달전,1.0
4명,5.0
4번,4.0
4번정도,1.0
4번째,1.0
4살,3.0
4살차이,2.0
4시,1.0
4시간,8.0
4월,3.0
4월초,1.0
4일,6.0
4일연속,1.0
4일제,1.0
4일차,1.0
4절,1.0
4정도,1.0
4주전,1.0
4주차,1.0
4차,2.0
4초,1.0
4회,1.0
5,126.0
50,9.0
50.1,1.0
50대,2.0
50대분,1.0
50대초라,1.0
50만원,1.0
50분텀,1.0
50시간,1.0
50프로,1.0
51,1.0
53,1.0
57,1.0
586,1.0
586ㅋ,1.0
5개,2.0
5개월,1.0
5년,4.0
5년뒤,1.0
5년전,1.0
5년지기,1.0
5년차,1.0
5만원,2.0
5명,5.0
5명정도,1.0
5배,1.0
5번,7.0
5번정도,1.0
5번째,1.0
5분,3.0
5분거리,1.0
5분이내,1.0
5살,4.0
5살차이,2.0
5세트,1.0
5시,5.0
5시간,4.0
5월,7.0
5월달,1.0
5월쯤,1.0
5위,1.0
5의,1.0
5이상,1.0
5일,7.0
5일동안,2.0
5일만,1.0
5일정도,1.0
5차,1.0
5차례,1.0
5천,1.0
5천보,1.0
5촌조카,1.0
6,75.0
60,10.0
6000,1.0
6000만원,1.0
60대,3.0
60인,1.0
60일,1.0
60정도,1.0
65,1.0
65정도,1.0
6개,2.0
6개월,9.0
6개월뒤,1.0
6개월전,1.0
6개월정도,1.0
6년,5.0
6년연애,1.0
6년차,1.0
6등정도,1.0
6명,1.0
6박7일,1.0
6번,1.0
6살,1.0
6살차이,1.0
6시,3.0
6시간,3.0
6시간후,1.0
6월,2.0
6주동안,1.0
6주정도,1.0
6줄,2.0
6차,2.0
6차기능,1.0
6키로,1.0
6회정도,1.0
7,67.0
70,3.0
700,1.0
700일,1.0
70일,1.0
77,5.0
7716,1.0
77키로,5.0
78,2.0
78키로,2.0
7개,1.0
7개월,3.0
7국회의원정수,1.0
7년,3.0
7년전쯤,1.0
7만원,1.0
7명,1.0
7번,3.0
7번방의,1.0
7번일꺼,1.0
7번정도,1.0
7살,2.0
7시,2.0
7시간,1.0
7시반-8,1.0
7월,4.0
7월달,1.0
7월말,1.0
7월중순,1.0
7위,1.0
7인,1.0
7일,3.0
7차,3.0
8,48.0
80,5.0
80만원,1.0
80프로,1.0
83,2.0
84,1.0
86,1.0
86정도,1.0
88,1.0
8개,1.0
8개월,2.0
8개월정도,1.0
8개월차,1.0
8년,1.0
8년전,1.0
8년정도,1.0
8명,1.0
8번,1.0
8시간,3.0
8시쯤,1.0
8월,4.0
8일,1.0
8자,1.0
8차,3.0
8체질,1.0
9,25.0
90,3.0
90이,1.0
90프로,1.0
96,1.0
96년생,1.0
97,3.0
99,2.0
99.9,1.0
99.9퍼센트,1.0
9901,1.0
999,1.0
999999999999,1.0
9999999999999999999,1.0
9999999999999999999원,1.0
999999999999원,1.0
99가지변수,1.0
9가지,1.0
9개월,1.0
9년간,1.0
9명,2.0
9시,3.0
9월,1.0
9일,1.0
9천정도,1.0
cd,1.0
ns,1.0
ㄱ,50.0
ㄱㄱ,1.0
ㄱㄱㄱ,1.0
ㄱㅅ,3.0
ㄱㅅㄲ,1.0
ㄱㅊ,6.0
ㄱㅊ으,1.0
ㄱㅊ을,1.0
ㄱㅊ음,1.0
ㄱㅋㄱㄱ,1.0
ㄱㅋㄱㄲ,1.0
ㄱ신경,1.0
ㄱ연애상담,1.0
ㄲ,6.0
ㄴ,8.0
ㄴ것,1.0
ㄴ데,1.0
ㄷ,13.0
ㄷㄷ,5.0
ㄷㄷㄷ,1.0
ㄷㅔ,1.0
ㄷ이유,1.0
ㄹ,48.0
